N,P,K,temperature,humidity,ph,rainfall,crop
27.77579676432871,62.79464111670342,30.039366059713686,21.11270763433466,63.087296208174536,6.424757791652713,85.30056245242501,kidneybeans
68.0973859184066,51.3041957316957,89.63160871127279,28.91735331910005,73.15174729300321,6.3321281230108655,112.23590366438827,sugarcane
14.093329648646682,67.9634081049767,13.528095645929861,26.514149180405692,78.59474228080049,7.261484106786868,15.613563187466795,lentil
42.10504737977998,63.41758000979086,16.840363695278363,30.713166224471482,71.55669967498172,6.760404665731469,69.4302747011645,blackgram
63.13234444343455,43.06863964289742,83.86530045609926,30.684873470799374,79.79727099376287,5.749700675030992,139.6761899093501,sugarcane
56.26701125159446,45.38438098933598,40.564966919932324,20.141609889873628,81.72420107972293,6.2188133970466755,129.53971978792174,rice
68.25513749867856,51.27253299692178,90.92127151153379,24.158250299312098,72.61619293752483,5.94363590172137,99.31577173205598,sugarcane
105.44357297761552,50.565591280933226,31.799887973604974,31.29444475656324,57.65651956798742,7.044534507140638,112.25783154741087,cotton
43.157472718967135,68.42609223760036,42.019572698625936,19.540388331417436,61.42243570722635,6.838404295789669,46.436695564405824,chickpea
106.24602656151728,45.920621165837424,60.10781384005735,27.161485337349088,70.39139859744125,6.403641775673281,100.8500531910172,maize
25.40122231421323,48.19386840761029,39.03679888730786,20.823140431332703,81.47564715300604,6.595729229111779,8.882411608507752,lentil
91.95865861398084,38.06302122893517,42.94592842558379,26.76791916836356,87.28029993432268,6.870755706857394,178.27962389412687,rice
107.7217035743785,45.717676405528636,59.24575356595186,25.108565788309573,66.17378289593444,6.66578516178588,74.47344945490819,maize
5.146934011271426,44.09752854055762,13.710783755179573,31.321435022962028,85.2328008286689,6.040833227855739,146.76851141550813,mungbean
107.40543401526679,40.17549427793563,41.319954934569346,21.74004944883223,73.67669113171075,6.992823533312739,11.794832789450666,wheat
78.85657055583279,43.32023686675708,33.70655515665496,25.403459348728973,83.56083178514311,6.420291402135771,209.61558345924033,rice
68.07740440228439,49.10404224158543,67.95629462267378,22.28590125656672,65.344013762776,6.064293892166025,152.66607793496047,sugarcane
75.07592031985868,45.46037321952219,36.22193467241728,26.7489343232237,68.13432717432813,6.501700017644247,191.71097162001035,rice
83.94394402738978,51.61921853928844,53.20661655528167,22.97164154740686,70.18513746523415,6.573527845800195,193.3979139765961,rice
90.27635034443547,35.809281798818354,39.138751941420125,24.23702891770834,55.41929368772674,7.023565783586592,106.60395932967924,wheat
114.36447588910924,45.04669499121827,54.79802320051578,21.979374844906857,69.990640087945,6.6782367945445795,79.15348083129513,maize
48.96290341260172,63.76276532635075,27.702046760336135,19.84069834441959,73.45291721819672,6.973269104565909,46.519160181307825,chickpea
32.950588417490565,63.22032279463905,29.115121763732084,16.22722176755006,58.585885421371714,6.349028004731286,63.83336805885412,chickpea
32.415874377388036,70.38891058077863,21.69749411522125,33.55841710463183,57.5710494691612,7.707315700161343,109.6171929600248,blackgram
84.79729072068125,38.94520944639939,36.2183744596061,27.897684893358196,79.1498882315086,6.45813044896348,172.3233811996543,rice
37.5342813655935,79.10042492516692,20.332584604766563,33.48134891363015,66.64812999153723,6.969014849322515,70.53771702003779,blackgram
34.93551478592478,63.70782547727963,29.898423262886915,15.538648778438407,62.48509518072225,7.307310178425038,22.01451746756176,chickpea
132.33681623952387,26.55503006188966,36.184939802962894,26.55473605790624,75.6805677113728,6.9847587007222875,134.86331259783293,cotton
33.503128969328145,57.16068537674701,17.877537930281804,23.05257617564727,64.58516508236964,6.565067466115868,65.79959953979191,mungbean
77.48709407552471,51.905305963195175,54.01186275033896,24.54394265358426,74.70845101490168,6.488549471834743,237.24027612381772,rice
45.26696497953043,68.21759840797327,20.54673040145562,31.692740699055534,60.29285301674235,7.051009839663663,65.28479549377364,blackgram
72.26759455744373,47.39748153598713,29.28037447709781,25.36507116104256,93.56100765541227,6.1729253370627015,198.10900054536316,rice
6.487381901985632,84.79224592713035,40.64695928598053,19.847624966013193,52.76194767760702,7.158315436999331,13.662322803873558,lentil
71.48621401216424,50.444798761233514,56.70494697750965,28.90319877348401,75.80810111729507,6.034973979810665,100.90113651112136,sugarcane
92.83524924706816,53.55751037498418,34.14745377392235,26.09225764560471,61.318117670862854,6.676923615472896,115.20257877596441,maize
43.20329454963062,53.11171438654969,38.44310621223416,26.337137165220692,60.52487259595661,7.095110099472816,79.60112787921287,blackgram
101.0433756336669,41.66111188488538,38.24347195860143,23.636068381425687,63.14600925881948,6.859634663903319,58.2345718542249,cotton
88.55077707991191,40.298808088698415,58.247427465479674,20.341085216049862,79.29493088690839,6.787209753249179,131.8215247294532,maize
85.07591122258064,58.92315156117812,42.858689077999486,23.95979253791477,68.95684608864376,6.6448465850342835,72.53504761974958,maize
90.30809344389598,39.8330674594408,55.76069503561391,31.02192348581314,73.47015297771561,6.659086155154084,89.79892490109823,maize
96.95015683953207,58.24098839841025,42.898854759184005,24.47169853030858,80.32774195178064,6.43748338299001,192.02276406882785,rice
83.2441188713807,39.36654735260618,38.52471319759647,23.542432402642923,85.06715091482796,6.549938486418603,167.95123713075566,rice
119.846927394225,39.311873299171424,34.73807254008129,28.879962615056524,60.18489490890047,7.158105270968231,55.49473641227863,cotton
72.8604957361305,62.200474104973146,72.62274191702721,29.13388405438095,79.66677652931682,6.4442638613132415,146.15155760535492,sugarcane
67.41615513840988,45.40625270758111,80.38890422420288,28.860051642280734,88.72205682130057,5.396128734009342,69.92928805847396,sugarcane
43.678930451974814,37.171948570511866,64.20938515658837,19.549187070916854,64.74695204587853,7.580343184702179,88.28909895590554,chickpea
90.28336474896764,65.67401527738421,38.51651714447315,25.28859592370532,67.05355599234468,7.098631432004177,120.16825661309178,wheat
41.45157352843269,70.05146708908418,23.06901009714607,20.17551324979147,63.279452613807166,7.512514064444197,93.20337803979916,chickpea
35.622855767127795,62.861168187660134,33.11736658848456,27.651433085159624,68.62216490851033,6.5477160687953715,81.80868679292558,blackgram
0.0,66.57511950754042,0.0,23.997985105521433,76.43857174327148,6.949225222221618,0.0,lentil
25.190366597227023,62.56043759398258,20.185184152733274,26.49551249451914,64.00757300546854,7.004217039884945,100.59500700547991,kidneybeans
77.47171982764212,35.84109075895869,24.365220521313116,26.057247105823986,79.19238094225618,5.842201901423435,201.63373720768337,rice
91.03812948944754,33.00559760430912,46.674033392284876,32.46040378151263,70.76556302077005,6.084365698404489,94.31173692323698,maize
27.93130803139692,47.86802047024404,15.559210526233635,31.096660781664596,72.17586184457586,7.132054777535239,149.6155562071755,mungbean
2.8607175033405206,63.57651948881095,22.060026916564034,18.120646926918376,57.53043747675654,6.781613975676114,86.17313098663658,lentil
20.659686801950272,47.043826879450215,38.799936990975226,27.636064118825647,80.73589281197273,7.229393456488286,137.06854923990275,mungbean
51.295201383979496,49.49259052559266,30.483714043161847,35.46671468018875,87.37612808129391,7.166276508114041,17.245302664012577,blackgram
13.397338982758525,59.029697576447795,24.132328230039235,18.784061171628895,68.48329549908722,6.535090930224693,93.88527978458514,kidneybeans
16.222207398110296,67.49123171936581,14.290286048126628,20.23875873449819,73.2147795765185,6.7368256931454455,113.89508996916001,kidneybeans
83.04966018570121,28.567155478897973,66.24785039899794,33.46776250707008,73.57936568961902,6.036602766844461,60.93817091049931,maize
1.205758748954274,72.8377889806547,34.01865627633225,17.28184699919897,67.3467818672204,6.282971422203657,100.78156569397983,kidneybeans
29.179740453257843,64.41176409081129,15.795297919573095,22.706200457127434,70.1519181467631,6.260480176533968,117.3061555898036,kidneybeans
89.07497796355767,51.78842603458394,27.651869130885213,28.326914373558733,77.99404204994467,5.620716629885186,168.42347016447943,rice
43.735395444396985,90.63840269269652,21.55658381466708,30.303099967572763,69.40191016498564,6.9592983302474485,77.81091067004282,blackgram
75.89718499073847,46.972856262785854,74.79671132355932,26.277900467692177,80.87221235337742,6.0649647276918435,96.41002270748439,sugarcane
49.24015901253563,61.242395853689686,0.9124578403957884,28.179910892790666,70.97965565793734,7.028075613891137,60.21079345627443,blackgram
9.914207144623939,55.15512414013054,25.454202827142048,24.935075670969347,68.36770476423297,7.331706853877653,138.71814667083305,lentil
86.06451972273724,51.45295563150729,49.65672089883819,17.890254075391027,64.32384094790821,7.036300630963214,11.65564309573277,wheat
83.39411767750494,37.177259225927585,91.8493800570202,21.9778126102153,74.05924412918775,5.592813113566671,165.09363027515053,sugarcane
38.64475190332484,75.7911018545667,33.32519042238293,29.795448756222463,81.58034291760642,6.930938507601216,16.20970442885097,blackgram
93.87814834647958,59.93283233394125,102.94563028382055,26.519760092765942,70.60968030162313,6.615445465072559,94.76790910441052,sugarcane
35.64595359239815,82.26078122212682,40.12743365204058,20.945286792442133,66.46167714370947,6.911503840877202,84.85210225433711,chickpea
94.98656333602531,29.649645021013338,41.57364972155674,26.833793376780683,77.60736230836312,7.440834001064798,59.308393511648774,wheat
26.584498564621825,74.19385642085821,29.557366499929543,26.57870368652782,60.13759367515876,7.742516092986411,62.21812167457165,blackgram
32.66162267089692,46.39373101713364,34.22710415818879,23.050260274765446,76.38910457466886,6.574707342877931,117.56811737655738,mungbean
65.65569230842277,61.24955679381631,39.555638322956455,27.87169128696352,85.28786061520701,6.473895589000306,173.46860516433986,rice
67.31847632131327,82.06897570985882,41.879225939151524,16.325753597275668,74.99221945077886,7.071002757385819,48.96449673248883,chickpea
25.803447926869993,43.356067803439124,26.59563928220043,33.18745968605906,73.36480541773868,6.291270632516427,62.362130835358855,mungbean
76.4411485575835,48.665458158592045,33.025761766997235,26.96875180378456,72.57357101508107,6.473822619846182,198.32721298731943,rice
79.4313849514627,45.502124978585265,58.46173463027863,24.657609085380553,66.59131543815148,6.508841990884437,106.99367212961151,maize
30.300778678807685,64.11273482452015,51.52292491749911,20.594854602410123,71.04031957031576,7.315634923117551,85.86502545192732,chickpea
32.64948056371515,55.57159836001827,85.17806621486645,30.11570639223718,85.47248758623522,5.934302178512871,143.56801785858843,sugarcane
86.37983068642986,35.64197443452369,46.97074206094358,27.63142174375372,63.54204955632467,6.765098336317633,162.66061813011635,maize
0.0,64.40176625738411,22.1211719306997,19.895410237743544,74.87823707178143,6.691194905376585,128.72325960645134,kidneybeans
99.85978782709613,74.34386246197681,35.29603057904558,22.258394678559746,75.06223160695555,7.199088648330498,95.41007462017778,wheat
77.90992719434051,64.6788761111952,28.962593022179927,25.761777500408378,84.55520211032983,5.895833463247326,211.2088640122929,rice
44.126890749881525,77.97669113598025,45.02644348753013,21.562352003605653,64.99054847011077,7.260373634661316,54.37073540095471,chickpea
18.44494494746875,65.79274744223652,29.438951705726343,18.676963053969715,69.08035972345508,6.653177450142098,76.4983440132965,lentil
93.15160020108961,56.04545193086157,35.336029248074915,19.05282074087616,77.84386706235172,7.167133503226505,68.36973392331382,wheat
24.326169729263686,84.29283035621799,6.834035602245741,23.400355186449378,71.48624050854504,6.836218783477239,34.817482643078264,lentil
39.41661009263406,58.73654397135439,33.30981444047684,15.23577601657216,91.50489786290338,6.46935533838562,129.75144081459092,kidneybeans
119.76673442788001,65.62458244000213,19.040148008539358,25.26322781420935,72.49120333611718,6.259145019064935,84.38794341513258,wheat
45.46673006281226,67.56981335490698,6.644624866412073,27.053338935017443,76.00550601186575,6.627023946084324,154.39683607641277,mungbean
83.65660495705318,37.60015893759504,47.50451195806457,26.82169414917364,66.3917184907693,5.744237172598189,209.47441411085498,rice
92.41821001074645,43.86609587653324,32.6046481807886,20.469422419281614,65.72640018888038,7.011677053892699,132.8299671732805,wheat
94.49983257812819,56.89550845914165,94.99303699702206,21.012591817584124,71.0036403025509,5.3441182674998595,142.31438353800309,sugarcane
33.61892518852632,52.212939702945256,11.838995252344507,20.108261845683348,70.2966688891988,6.325203984535865,174.51775485421336,kidneybeans
15.35452538062681,59.198017183259836,28.376098114216656,18.00161907695092,73.13608882195803,7.273990254848789,32.39206671691629,lentil
85.36254609277401,67.02027283970475,70.87960487120485,33.28045996131242,63.613929405171874,6.451020738586545,120.2439694487493,sugarcane
94.55213219016736,32.5511038239774,42.344120867116764,28.78175152203766,84.1663817738205,6.668107736028466,56.590274772999855,maize
17.944304329488897,75.14627889589555,32.281664473532686,18.17892327467391,47.84162791903101,6.885276413428961,19.422040419726734,chickpea
69.25995133810368,66.59096444094183,81.07262421770433,28.89572899967377,76.43649899018325,6.26036565580007,118.84814122516696,sugarcane
15.500366254146533,69.76950842838193,7.609331221044336,29.078297265698254,70.08568022498876,6.3018099633752955,63.33232852479094,mungbean
36.66255561988526,74.51286704470351,18.744003446931092,21.16363837067971,76.19652146797982,6.197800374362951,65.55593896674202,kidneybeans
87.5476867615646,59.63492310559742,70.93778850822717,21.01739937259375,67.16441603218973,6.137974780467205,122.59182094240319,maize
100.41679798621406,22.6399887091587,49.424302375945956,24.712125888357384,68.92936113795973,6.324430005269834,92.81686118225535,maize
110.77043738707374,55.10524020326713,35.80215622483184,24.715910838907384,67.65487724744446,7.041303413595193,2.9553521532157703,cotton
15.582990671299616,49.86831475069695,20.896098963937515,28.33538775638936,75.35115656380158,7.038604179413834,69.82572075710132,mungbean
58.38020254409104,58.080965345140804,79.47496643128682,27.634530040297413,75.43610549047725,6.165106756097547,111.59342516615213,sugarcane
0.0,56.2935007951627,30.235866466250066,22.11554097791025,69.30462450378285,6.6852784537549566,76.0108861542045,kidneybeans
32.61660264682791,89.2407758617894,47.682994886584325,23.021161999080157,59.43969796366631,7.4955661460373175,121.94409572825269,chickpea
129.09787514129516,46.63070207932701,49.73740293431332,26.322290699815017,68.86149055595976,6.77329532492259,85.92945951470085,cotton
84.15758664108473,51.24228523540176,33.48824642760586,17.58501981911717,61.466465646616044,6.633920473233336,71.4853291083578,wheat
84.8582610516285,31.947287528674323,39.757026162291844,25.093603467099786,86.4486021905852,6.262041478432099,215.1930995896583,rice
49.159390557707354,54.478359429489274,42.47302889096455,18.44776635775805,58.86778525078633,7.6535875326600005,46.33988131776513,chickpea
133.60322829607196,45.077383344216194,16.632586236426118,24.68268311435408,74.10667289907592,6.457412002900149,60.56575939945675,cotton
9.52112278389453,34.00255668234604,34.922232405680575,30.10919648138303,81.34791144662775,6.546200524404549,120.13427479188773,mungbean
54.58898443401917,60.89956355161646,26.35149189885271,28.11260684717402,56.86739598404059,7.719446365315883,29.921840239396516,blackgram
78.14095313660637,41.50403209013606,80.335446453539,24.604578801690096,71.00166988675201,5.9749825272183035,79.45516683330797,sugarcane
8.848766398039231,44.01223781436978,35.48152650929215,31.75392398746615,70.3394610812865,6.8913693879210305,133.90423374653753,mungbean
25.278526032154712,44.128478878747266,15.392966401056507,22.210390148109113,63.49335825284137,7.339354220480298,90.76317524992753,lentil
44.48059168976147,35.76939528319661,36.844812434196996,32.963572112937484,78.126539970092,6.684335335720141,141.94157251089095,mungbean
98.24582463332239,42.910023054862826,42.184990745503846,20.597918337571905,60.134082165301706,6.528233957148072,188.511718291484,wheat
30.82899435712743,55.628482466232256,25.41823175119606,29.074916317587775,76.92360998365987,7.011902956695636,62.652851535734996,mungbean
13.578162001493556,49.49912404355489,32.998913262140825,31.317006364972556,79.40964690472536,6.917723931194945,82.97992035143204,mungbean
20.198956222489493,57.014327876789295,21.330229205276638,18.750138900427658,79.63127409645304,7.256786855950572,155.74341406298345,kidneybeans
92.29415210512028,40.16820138284832,28.630774185895653,17.531930872350056,79.86869172739858,5.996442123001438,150.71432056781808,rice
16.363034773722156,75.48710496660983,10.214264591350451,20.155469982801097,73.70372799636904,6.2980197874882595,82.74300225130423,kidneybeans
18.134506313754187,74.74197760566064,18.946981470495963,19.064412381007266,54.618321961089,6.986508994744782,51.49904721223296,lentil
116.40991824972492,18.380346628426718,9.371318768256923,31.817266480852147,77.84206766303757,7.660569331189581,71.3865113101238,cotton
37.89981224385032,52.23166356309827,18.938467492514015,26.389725700428595,63.98905793325936,6.19067979068514,115.70899581257213,mungbean
104.14579090350423,49.199313731191246,56.16526996140105,18.356284657691848,66.7395233224261,6.787461338666915,91.4895816394807,wheat
28.357999091545544,60.85861419163241,30.949083645848315,18.875225995592686,58.44780344096213,6.766968784296371,109.42328440362391,kidneybeans
104.04211292481611,56.24199619795863,41.697065451428124,22.68283826968519,78.84341718504484,5.454780738779994,214.0174147322406,rice
25.149566440261193,68.98644581478001,6.949491737855313,17.283494303442694,59.14255259553836,7.390475676822716,85.68417558921556,lentil
23.488778192071603,79.3262732369301,47.9863926104864,23.057351131277052,65.17454501584899,6.275264139505563,28.43959735614917,chickpea
22.729510390678442,78.07242310584759,32.99220744561298,20.603080688648383,68.93829857996855,7.029915075716099,35.99963026544121,lentil
62.591788271832584,67.02854404996789,40.63075673504952,18.965606735019588,74.3502938494684,7.200880360760682,49.31029190730135,chickpea
33.770965576379616,55.90848350281546,6.362361921700316,22.5611382413833,66.67540889777534,6.828696828891773,137.74481089796444,kidneybeans
72.04758309973684,67.22946194066577,51.273547616424224,24.29281197748632,74.47575827599027,6.014754692655037,207.56463601049938,rice
95.67372008293,42.189128418837214,33.863947572555816,20.213687331766113,59.193134234502885,6.3745739994040065,45.52689367215715,wheat
29.71099064378135,71.35139949282456,37.11258250080611,16.285599748783824,70.11338609798639,7.23465336794582,64.01653649298663,chickpea
65.18196578519736,50.359956130866074,90.99088946165251,30.42922676551697,96.61574347419108,5.837014346301069,100.449494998029,sugarcane
68.45490660390047,51.47708452450957,35.92921763649675,23.146908485879713,83.48260519532306,6.416709890941388,193.12595306405947,rice
48.63331378345049,57.4145780596661,27.59701950303669,33.98060087045933,64.60778788427592,6.64721364227764,95.62339897099865,blackgram
1.9514782282924052,69.62726717729277,1.872265891058742,31.581170496931307,65.43304790962021,7.215254340241931,14.911099022959249,mungbean
93.79066500864816,65.86992729908837,40.28460681732321,22.897128577697394,67.25670312667904,6.886452347619461,69.24868034123881,wheat
22.150789755290035,85.73610896654276,6.720293354373238,21.933890983291732,63.41681916254295,6.72533412887945,85.52609587264797,lentil
21.859221681796406,77.46772317500742,14.934599798058837,21.236009658785157,59.031094446369416,7.288603847667456,0.0,lentil
21.166733271348903,47.77224378625444,40.69855490112152,19.894119144600754,52.54574737878069,7.566111316392977,77.32763522537442,chickpea
80.2285493631206,47.26557250493574,55.58797852142315,27.162877314544243,73.19183707791387,6.606309875857965,147.06495422822468,maize
27.71013231070725,73.71546927498214,17.785975669021028,18.29494558491491,80.85854319825613,6.444277604846333,0.0,lentil
99.5274836545513,42.12609186884404,85.29724661829022,26.320993700903596,75.76706367420051,6.06798825360382,154.89901951220236,sugarcane
5.4740510006954075,48.59732329098339,30.066583748408583,25.990351580863,77.38225023758702,6.811101346535233,84.37909451317286,mungbean
31.814484761865124,73.29742824059822,60.303634410031016,21.461714794044703,70.98078547803657,7.067906488993642,75.66328779427023,chickpea
90.59985447619374,35.332420670097626,46.99999664429733,18.81922512320953,75.39477544442832,6.70128983327352,72.88645088210268,wheat
41.541594349489294,61.90179561761378,38.76853594906375,12.848101688930385,60.884778003689085,7.059875970818335,39.32888746977208,chickpea
84.76768262438216,54.59541765571539,40.58246186997227,22.45536767660874,67.69565340848152,6.504666507516347,47.754640569649936,wheat
41.54400163193666,65.90431636926664,15.891296246356628,29.85296395120673,69.44746780484563,7.146959346507198,134.53110750919333,blackgram
23.290863832370945,48.51331634094984,10.428346547508477,17.44222446982262,80.22523941890161,7.171102152638065,111.85624922386549,kidneybeans
41.056761075563614,67.32822199305278,20.83422514549259,23.38079574998023,54.142706349612624,6.606105875899711,40.17053208741757,lentil
72.981510380804,47.534127296606606,42.788642846472385,20.976321151129365,87.79426141964983,6.222050828917145,138.78188113408314,rice
75.05420745851639,29.923031402250672,38.284354897836515,19.321850294083173,89.73839388674217,6.730877429998737,177.10811537461583,rice
67.61123576534183,71.09844422090077,43.26843470388023,21.803143855793774,89.32744241823679,6.161799196953533,196.1491493788759,rice
4.75618779799693,41.45389048836232,14.755942031382183,30.67700961139274,81.69928344851552,7.373846897830716,36.38460722267317,mungbean
71.57642205134941,63.291532953791204,85.65600148342594,31.40200143623244,62.39261313450466,5.408499381218854,141.93902808179513,sugarcane
42.30605097594163,54.3560862629069,37.14160290443369,19.46879329461463,70.59229670390091,6.9131353940491005,122.8055580146096,chickpea
89.98113594636965,43.10180577781358,39.55191105693413,26.319458583808046,74.09119196939497,6.614660204494895,107.9570316369232,maize
142.05294756944107,42.10335450174569,50.98767622362973,25.173457009122085,71.36160405490604,6.1804074357002445,32.74431459214067,cotton
16.78445830694009,74.98180630176492,27.78944191772826,21.62757977154452,73.94964186965491,7.005048457622747,140.75907254274213,kidneybeans
98.07961257297835,53.775911169235926,43.39304552942874,18.248853160617717,65.51954470040594,6.947112990421645,123.89848336562808,wheat
113.12920018054514,39.71074940854256,29.279482276263217,31.046986850156987,60.24758019048162,6.755379281907665,115.93926986703246,cotton
35.54566551996416,63.20189114641504,11.692350721982695,30.027965410701754,67.1613364401895,6.689963053333142,99.60529802526878,blackgram
85.21008022418681,42.362248127656116,50.66304557169366,25.117027028599555,57.0711494753012,7.138799581593853,91.95640085378926,wheat
59.96018995450983,81.68627651803055,37.62949516740723,26.540571568586298,70.17941022328375,7.4264121935023635,113.96595626498166,blackgram
93.76758182999058,42.58264387251487,51.37753692277129,27.355766850180945,67.64678052123548,6.415126122772689,147.75767047850437,maize
83.28610877970148,44.99235415153265,21.478381445987985,23.022905669778815,79.38155655795981,6.148174658408286,185.27850011012256,rice
91.293330603648,44.64997769859133,81.47549447779564,29.745235573122663,73.96361089772537,5.827315086013376,150.33397538542906,sugarcane
4.408260248059076,58.9189991148011,16.66682940788402,15.692988115114284,71.19486582158942,6.566533379149193,146.37840595269475,kidneybeans
62.514345044965324,44.09322397400804,57.05852680544564,25.349935024039645,86.50650458813139,6.240104552958358,216.54802385300425,rice
46.78625221695459,69.42885200302452,23.698438123279978,36.647852817830085,47.46225144463311,7.0750195318276266,55.717873736448,blackgram
14.126067064915752,56.35930407496546,12.059648133249304,19.46048213929577,78.90572467066998,6.0704012269575855,117.12678017723306,kidneybeans
72.898596567942,71.09633702309094,83.82923338918565,28.930756138299383,93.81851117849911,6.141419546842034,88.21757843941921,sugarcane
30.12851555170555,41.57556679939276,24.996457668619918,25.265705311409643,72.77243797039867,6.48236215604303,136.7007168074175,mungbean
5.745032290336013,62.07466733665825,25.437756682637207,32.51783237193695,73.94375742384679,6.792999479428651,145.41422830711414,mungbean
82.58334811178307,36.36294881456851,40.19402669753906,21.70378674268031,78.60634206742654,6.566081571075854,105.36352063681447,wheat
5.092858901584648,51.43570570803661,8.704617811902295,25.924505274799543,63.13993116344954,7.317886680338588,57.32618767384563,mungbean
10.211764518039557,58.259250346253395,12.304650201592999,19.402785236067604,69.04990220106073,7.245506460621678,95.92140199359407,kidneybeans
42.78444490816843,71.36396265628873,44.24885195901482,22.28335825391664,62.4513188962068,6.914118856959374,66.9497903913588,chickpea
62.5651083290025,49.24781729579215,93.0222239215514,30.886405101039458,83.82225797862058,5.946354173338219,30.044211432169533,sugarcane
20.689127905036035,52.30443923677032,23.436388987810798,26.32347503436592,78.11920444214608,7.089826597391859,154.43498932652614,mungbean
83.2282411468651,49.831365352724504,48.12600779096016,23.022401577508433,70.5261734015013,6.5596185697823755,120.71387220137157,maize
79.15183542017515,51.34295128497715,40.51142058552162,21.70339416771086,89.2014765121597,6.4587944353053315,199.4123092402294,rice
81.0858773795345,50.28228330138905,65.17474037533921,29.63053383384501,75.17405319552944,6.099415823457789,153.7795299357049,rice
84.64639976512076,60.08547749602018,32.39551190205627,16.7804981189633,73.16977831375306,6.61201605365186,80.68853184269237,wheat
30.291937941992835,52.69973112206939,26.00089555262602,25.60242191790385,62.90166630271342,7.3414499789178915,118.49958700889974,kidneybeans
17.740864328968986,55.20084138775755,12.887457463012336,27.145557895927144,76.20221765198312,6.876499937245898,105.32850800265142,mungbean
73.08964518493943,67.97303760480501,117.33493663248512,30.659612472451148,70.47739371288195,6.220423638499848,138.56652081201193,sugarcane
63.311702877112396,61.078026134800396,16.44404645613936,22.09049652545618,74.00402490894315,7.780725490508283,108.3421801487265,chickpea
83.6071719235767,42.1650517620031,64.16944415790647,28.422461702068844,76.36697590417754,7.168076625459938,63.36422306325708,maize
15.18500281663422,69.94293103419523,17.46721455230157,21.832073354673184,81.69527400156971,6.300407700021888,30.252211653816854,lentil
80.68007868999626,39.370191483609176,79.27500824018796,31.304679223350746,66.6343194453731,5.73784128525846,115.46177795935041,sugarcane
89.9807793156343,46.26330309141581,49.634958143064736,20.081393763085355,73.83596020164454,6.950137886894519,83.00043714815571,wheat
87.40177039627736,38.00287771330619,29.584123673787282,27.31403764620759,78.70130502236215,5.704105267591094,220.53344482840868,rice
9.453093491975828,65.25196108653948,19.66555542046923,34.34210691130826,66.54549547747658,6.749606317562244,60.14359271826601,mungbean
136.63253184463295,49.44393403577671,38.924998455692744,29.85735395504126,68.59037585415498,6.933421978586916,83.83370725272155,cotton
88.5658416377888,50.416445216767514,33.86023198607103,28.353536547063193,78.47478062744206,6.211237685889827,214.41197066875102,rice
